date,open,high,low,close,change,change_percentage,volume,short_selling,margin_trading,investment_trust,dealer,foreign_invenstor,ma,bband_up,bband_down
2017/4/25,190.5,192,189.5,192,2,1.05,31952.889,1147,11226,-11,695,11271,190.425,194.5271336,186.3228664
2017/4/26,192,192,190.5,191,-1,-0.52,29931.972,1191,11224,-25,612,12311,190.325,194.2654949,186.3845051
2017/4/27,192,193,190.5,193,2,1.05,27957.934,1228,10954,-16,-2396,9001,190.25,193.9174242,186.5825758
2017/4/28,193.5,194.5,193,194.5,1.5,0.78,34881.021,1541,10127,-68,-1750,17353,190.4,194.4816663,186.3183337
2017/5/2,198.5,199,195.5,196.5,2,1.03,44154.963,1606,8808,-383,-164,18421,190.65,195.5090122,185.7909878
2017/5/3,198,198.5,197,198,1.5,0.76,25702,1719,8627,-5,-660,16531,191.1,196.8497826,185.3502174
2017/5/4,198.5,199,197,198,0,0,22117.084,1785,8517,881,247,4306,191.35,197.8005814,184.8994186
2017/5/5,197,198.5,197,197.5,-0.5,-0.25,17064.358,1956,8364,10,-332,474,191.65,198.6364154,184.6635846
2017/5/8,199,202.5,199,202.5,5,2.53,36634.009,2490,7519,-451,-31,10237,192.225,200.6480339,183.8019661
2017/5/9,205.5,207,203.5,203.5,1,0.49,48161.324,2731,7047,-57,-2807,7361,192.9,202.5726418,183.2273582
2017/5/10,204,206,204,205.5,2,0.98,28375.759,2838,6975,90,638,2469,193.625,204.6924071,182.5575929
2017/5/11,204.5,208.5,204,207.5,2,0.97,43692,3004,6632,171,376,10647,194.45,206.9755738,181.9244262
2017/5/12,205,207,205,206,-1.5,-0.72,25065.045,3004,6669,-323,573,-23,195.175,208.5812485,181.7687515
2017/5/15,204,206,204,206,0,0,25720.334,3024,6694,843,265,-2319,196.025,209.9047514,182.1452486
2017/5/16,205,205,203.5,204.5,-1.5,-0.73,33212,2931,6844,2907,-39,-861,196.875,210.6440777,183.1059223
2017/5/17,203,204,203,204,-0.5,-0.24,21606.38,2889,6984,-81,-1482,2726,197.675,211.1445026,184.2054974
2017/5/18,202.5,204,201.5,203.5,-0.5,-0.25,22448,2846,6916,-125,40,-714,198.525,211.1878393,185.8621607
2017/5/19,203.5,204.5,202.5,203,-0.5,-0.25,16517.108,2791,7068,-55,110,2514,199.325,210.953736,187.696264
2017/5/22,203.5,205,203,205,2,0.99,13767.705,2818,7030,-54,77,2397,200.075,211.1216058,189.0283942
2017/5/23,205,207,204.5,205,0,0,20020.298,2823,7181,-180,552,3446,200.825,211.0390834,190.6109166
2017/5/24,205,206,205,205.5,0.5,0.24,13406.715,2817,7041,-151,317,-102,201.5,211.0551033,191.9448967
2017/5/25,206,207,205.5,207,1.5,0.73,22369.748,2840,6832,-87,210,6864,202.3,210.8287748,193.7712252
2017/5/26,205,207,205,207,0,0,32556.727,2844,6778,-137,211,1570,203,210.609205,195.390795
2017/5/31,206.5,207,203,203,-4,-1.93,67510.145,2665,7766,-108,2659,-9570,203.425,209.9616276,196.8883724
2017/6/1,205,207,204.5,207,4,1.97,27623.649,2772,7326,-218,-1373,6830,203.95,209.8313264,198.0686736
2017/6/2,208.5,209,207.5,209,2,0.97,22627.323,2860,7075,-63,-454,9065,204.5,210.1035703,198.8964297
2017/6/3,209,209,208,209,0,0,1535.23,2860,7126,-245,290,53,205.05,210.1283856,199.9716144
2017/6/5,209.5,212,209,212,3,1.44,21549.164,2876,6935,-653,-741,9538,205.775,210.4598159,201.0901841
2017/6/6,210.5,211.5,210.5,210.5,-1.5,-0.71,14949.025,2810,7005,-514,50,1897,206.175,211.0358127,201.3141873
2017/6/7,212,212.5,210,211.5,1,0.48,29549.326,2734,7387,-10,256,5077,206.575,211.7929977,201.3570023
2017/6/8,212,213,211.5,213,1.5,0.71,18482.251,2633,7307,-115,-882,8931,206.95,212.8398217,201.0601783
2017/6/9,214.5,215,212,212,-1,-0.47,31821.159,2500,8126,43,677,-4285,207.175,213.4620899,200.8879101
2017/6/12,207,210,207,207.5,-4.5,-2.12,58287.746,2188,9085,65,4287,-39835,207.25,213.514982,200.985018
2017/6/13,207,208.5,206.5,208,0.5,0.24,43603.303,2015,9522,-100,2183,-21602,207.35,213.5957986,201.1042014
2017/6/14,208.5,209.5,206,207,-1,-0.48,36323.899,1878,9541,310,-511,-15143,207.475,213.5862601,201.3637399
2017/6/15,207.5,208,207,208,1,0.48,17764.457,1872,9544,-672,-194,1332,207.675,213.5764829,201.7735171
2017/6/16,207.5,212,207,211.5,3.5,1.68,32856.536,1595,9291,897,1174,-1017,208.075,213.8739223,202.2760777
2017/6/19,211,213,210.5,213,1.5,0.71,15670.571,1235,9356,-317,656,-14,208.575,214.2607277,202.8892723
2017/6/20,215,218,214.5,216.5,3.5,1.64,28684.1,44,10262,-33,-1738,-1202,209.15,215.5539051,202.7460949
2017/6/21,216,217,214.5,215.5,-1,-0.46,44826.482,0,9984,-55,5337,-8751,209.675,216.3478929,203.0021071
2017/6/22,217,218,216.5,218,2.5,1.16,24227.649,0,9550,240,3330,544,210.3,217.6034239,202.9965761
2017/6/23,218,218.5,217,217,-1,-0.46,39686.091,0,11028,61,7123,-14489,210.8,218.4902536,203.1097464
2017/6/26,212,215,212,215,-2,-0.92,58748.797,697,11024,4,-7205,14544,211.2,218.8902536,203.5097464
2017/6/27,214,214,211,211.5,-3.5,-1.63,43249,471,12908,-144,3209,-15544,211.625,218.3322722,204.9177278
2017/6/28,209.5,210,208,208.5,-3,-1.42,48612.921,795,13754,-238,128,-13916,211.7,218.2299311,205.1700689
2017/6/29,210.5,210.5,208.5,210,1.5,0.72,26049.234,1029,13661,-113,-895,-1338,211.75,218.211424,205.288576
2017/6/30,206.5,208.5,206.5,208.5,-1.5,-0.71,30894.978,1002,14182,-32,-354,-5351,211.725,218.2324957,205.2175043
2017/7/3,207.5,209,207,209,0.5,0.24,19066.605,1052,14123,-483,714,310,211.575,218.1876772,204.9623228
2017/7/4,208,208.5,207,207,-2,-0.96,21160.272,855,14822,-370,-241,-6967,211.4,218.2963759,204.5036241
2017/7/5,207,208.5,206.5,208.5,1.5,0.72,23302.03,551,15320,73,2155,-8323,211.25,218.2607061,204.2392939
2017/7/6,208,208.5,207,207.5,-1,-0.48,15260.726,518,15131,-172,-390,-5485,210.975,218.1197533,203.8302467
2017/7/7,207,207.5,205.5,206,-1.5,-0.72,20680.705,512,14931,-848,-525,-9512,210.675,218.1199647,203.2300353
2017/7/10,206.5,207,206,206,0,0,13318.526,512,15165,-17,884,-6370,210.6,218.2,203
2017/7/11,208,212,207.5,212,6,2.91,33225,1016,14491,36,-2358,8012,210.8,218.3259551,203.2740449
2017/7/12,211,212.5,210.5,210.5,-1.5,-0.71,26459.728,1033,14578,474,25,-9161,210.975,218.2994454,203.6505546
2017/7/13,212,216,211.5,214.5,4,1.9,50136.849,1549,13325,517,-1313,4814,211.3,218.6443856,203.9556144
2017/7/14,213,214.5,212,213,-1.5,-0.7,22364.167,1468,13199,0,271,-5633,211.375,218.7565649,203.9934351
2017/7/17,215,215.5,211.5,213,0,0,21400.126,1622,12964,-193,215,1793,211.375,218.7565649,203.9934351
2017/7/18,213,214,212,214,1,0.47,18633.453,1668,12741,-643,-1044,3918,211.25,218.3598523,204.1401477
2017/7/19,212.5,215,212.5,214.5,0.5,0.23,20661.381,1590,11976,325,-468,1170,211.2,218.2028566,204.1971434
2017/7/20,215,215.5,214,215.5,1,0.47,20795.77,1740,11556,-298,-330,1960,211.075,217.6649545,204.4850455
2017/7/21,214,215,213.5,214,-1.5,-0.7,15062.136,1827,11312,5,60,-4946,210.925,217.0916441,204.7583559
2017/7/24,213.5,214.5,213,214.5,0.5,0.23,20002.702,1816,11212,-42,-95,-3795,210.9,217.004097,204.795903
2017/7/25,214,214.5,213.5,214,-0.5,-0.23,13368.196,1854,11308,-320,-781,-2791,211.025,217.2737999,204.7762001
2017/7/26,215,215,212.5,213,-1,-0.47,14710.563,1891,11217,-438,-241,-3875,211.25,217.4427377,205.0572623
2017/7/27,213.5,216,213.5,215.5,2.5,1.17,23041.021,1845,10117,-244,-500,8431,211.525,217.9552022,205.0947978
2017/7/28,213,214,212.5,213,-2.5,-1.16,19741.133,1740,10516,-120,-375,-9688,211.75,218.0547601,205.4452399
2017/7/31,211.5,214.5,211.5,214.5,1.5,0.7,20012.314,1730,10211,-124,147,-2480,212.025,218.3057245,205.7442755
2017/8/1,212.5,214,212,212,-2.5,-1.17,19728.999,1656,10483,63,1121,-5764,212.275,218.1185862,206.4314138
2017/8/2,214,216,214,216,4,1.89,27353.035,1849,9372,-53,-1520,11419,212.65,218.4387823,206.8612177
2017/8/3,213,214,212.5,213.5,-2.5,-1.16,25710.397,1657,10057,135,503,-11200,212.95,218.2405576,207.6594424
2017/8/4,213.5,214,212.5,213,-0.5,-0.23,21857.42,1633,10207,-20,73,-11354,213.3,217.5237424,209.0762576
2017/8/7,213.5,216.5,213.5,216,3,1.41,21594.977,1522,9189,76,-1313,1341,213.8,216.564055,211.035945
2017/8/8,217.5,219,216,217.5,1.5,0.69,25152.804,1636,9208,44,-2048,4420,214.075,217.1454234,211.0045766
2017/8/9,215,215.5,213.5,214.5,-3,-1.38,28072.447,1544,9621,190,449,-15164,214.275,216.872595,211.677405
2017/8/10,215.5,215.5,212.5,214,-0.5,-0.23,26300.049,1541,9655,-353,194,-11426,214.25,216.8480762,211.6519238
2017/8/11,211,213.5,210.5,212.5,-1.5,-0.7,41439.129,1191,10714,-295,2418,-28445,214.225,216.8797128,211.5702872
2017/8/14,213.5,214,210,211,-1.5,-0.71,29334.616,1341,10638,-54,-1158,-8982,214.125,217.0893718,211.1606282
2017/8/15,213,214.5,213,214,3,1.42,13535.915,1467,10216,-91,-2042,718,214.125,217.0893718,211.1606282
2017/8/16,214.5,214.5,211,213,-1,-0.47,25195.99,1414,10497,41,122,-4267,214.05,217.0483329,211.0516671
2017/8/17,213.5,214,213,214,1,0.47,8353.232,1458,10323,-67,-336,2474,213.975,216.8986108,211.0513892
2017/8/18,212,213,211,212.5,-1.5,-0.7,13728.526,1474,10445,-29,804,-6487,213.9,216.8933259,210.9066741
2017/8/21,212.5,213,211.5,211.5,-1,-0.47,11882.499,1433,10525,-69,305,-5113,213.75,216.9043621,210.5956379
2017/8/22,213.5,214.5,213,214.5,3,1.42,14211.415,1523,10075,202,154,4366,213.775,216.9447792,210.6052208
2017/8/23,215.5,216,214,215.5,1,0.47,11589.917,1494,9860,-97,-2549,4376,213.9,217.1341923,210.6658077
2017/8/24,216,217,215.5,217,1.5,0.7,15224.842,1718,9555,-51,-346,7263,213.975,217.4170198,210.5329802
2017/8/25,217.5,217.5,216,217.5,0.5,0.23,10125.387,1848,9308,20,-583,6464,214.2,217.9336309,210.4663691
2017/8/28,215,216.5,215,216,-1.5,-0.69,15236.159,1690,9359,-171,158,1402,214.275,218.0891185,210.4608815
2017/8/29,216,216,215,216,0,0,16160.161,1538,9374,-87,-391,1497,214.475,218.2096352,210.7403648
2017/8/30,216,218,216,217.5,1.5,0.69,19674.31,1735,9107,-91,-1360,9283,214.55,218.460243,210.639757
2017/8/31,217.5,218,215.5,216.5,-1,-0.46,26434.202,1584,9539,9,1146,-34,214.7,218.6673669,210.7326331
2017/9/1,215,217.5,215,216.5,0,0,17805.405,1542,9769,-42,-249,-482,214.875,218.8357449,210.9142551
2017/9/4,216.5,218,215.5,217.5,1,0.46,15023.185,1644,9618,-7,-739,154,214.95,219.0475602,210.8524398
2017/9/5,218,218,216.5,218,0.5,0.23,17357.347,1577,9651,9,-1390,193,214.975,219.140033,210.809967
2017/9/6,216.5,218,216,217,-1,-0.46,16012.662,1612,9566,-255,-2523,386,215.1,219.3497059,210.8502941
2017/9/7,218,218.5,216,217,0,0,19135.54,1597,9652,127,-54,-4010,215.25,219.5453463,210.9546537
2017/9/8,217,218,216.5,218,1,0.46,25512.045,1634,9595,-197,-258,2853,215.525,219.7849883,211.2650117
2017/9/11,219,219.5,216.5,217,-1,-0.46,19026.886,1604,9774,-22,-64,-309,215.825,219.5836567,212.0663433
2017/9/12,219,219.5,217.5,219,2,0.92,21588.321,1644,9074,357,-192,7984,216.075,219.9772429,212.1727571
2017/9/13,217.5,219,217.5,218,-1,-0.46,17555.541,1677,9043,-107,-979,-1358,216.325,220.0435347,212.6064653
2017/9/14,218.5,219,217.5,218.5,0.5,0.23,18315.567,1772,8842,222,-235,4036,216.55,220.2228735,212.8771265
2017/9/15,218.5,219,217,218.5,0,0,44551.103,1723,8962,234,277,-4920,216.85,220.1072995,213.5927005
2017/9/18,219,220,218,219.5,1,0.46,17654.705,1733,8874,-400,93,6647,217.25,219.6269729,214.8730271
2017/9/19,221.5,221.5,220,221.5,2,0.91,23410.233,1743,8537,-204,-1163,5704,217.6,220.2944387,214.9055613
2017/9/20,221,222,220,221.5,0,0,20320.237,1732,8608,-278,-1174,2842,217.9,220.9099834,214.8900166
2017/9/21,221,223,220,221,-0.5,-0.23,18645.565,1763,8373,91,228,-41,218.1,221.3649655,214.8350345
2017/9/22,221.5,222,218.5,218.5,-2.5,-1.13,21557.37,1673,8237,-14,277,-1086,218.15,221.4072995,214.8927005
2017/9/25,217.5,218.5,217,217,-1.5,-0.69,16876.286,1700,8286,-292,-289,-3374,218.2,221.3527766,215.0472234
2017/9/26,217.5,218,214,214,-3,-1.38,23070.901,1609,8679,584,283,-8132,218.1,221.6298725,214.5701275
2017/9/27,217.5,217.5,215,215,1,0.47,22590.51,1634,8680,-54,-330,-2287,217.975,221.7495861,214.2004139
2017/9/28,215,216,213.5,214,-1,-0.47,31616.062,1546,9007,-505,1012,-9579,217.85,221.962177,213.737823
2017/9/29,216,217.5,215.5,216.5,2.5,1.17,21380.708,1696,8520,-162,-1779,8990,217.85,221.962177,213.737823
2017/9/30,218,218.5,216.5,216.5,0,0,4254.045,1685,8597,-25,9,125,217.8,221.9521079,213.6478921
2017/10/2,219.5,220.5,218.5,220.5,4,1.85,28003.551,1922,8414,-70,-88,6918,217.925,222.2409588,213.6090412
2017/10/3,219,223,219,222.5,2,0.91,36679.938,2289,8089,-290,-1383,3912,218.2,222.9265209,213.4734791
2017/10/5,222,225.5,222,224.5,2,0.9,23349.939,2461,7931,-66,-623,4650,218.575,223.999712,213.150288
2017/10/6,225,225.5,223.5,224.5,0,0,15642.516,2514,7890,-302,-348,2265,218.9,224.8966657,212.9033343
2017/10/11,226.5,233.5,226.5,233,8.5,3.79,63667.562,2678,8334,49,-2249,16109,219.7,228.2111691,211.1888309
2017/10/12,235,237.5,234.5,237.5,4.5,1.93,42390.186,2982,8325,-400,-982,15930,220.625,232.1266303,209.1233697
2017/10/13,237.5,237.5,234.5,237.5,0,0,23145.071,2992,8260,-307,541,2759,221.6,235.1668714,208.0331286
2017/10/16,237.5,238,236,238,0.5,0.21,19964.072,2982,8420,104,375,2178,222.575,237.810731,207.339269
2017/10/17,238,238,235,235.5,-2.5,-1.05,17652.304,2945,8473,-257,767,-2882,223.425,239.5286487,207.3213513
2017/10/18,239.5,239.5,237,237.5,2,0.85,28886.85,3033,8565,-283,1993,4605,224.325,241.4313585,207.2186415
2017/10/19,239.5,241.5,239,239,1.5,0.63,23481.776,3103,8337,-437,128,4506,225.2,243.3945047,207.0054953
2017/10/20,238,239.5,237.5,237.5,-1.5,-0.63,24722.035,3089,8168,142,415,837,226,244.8679623,207.1320377
2017/10/23,239,240,238.5,239,1.5,0.63,15772.559,3073,8264,1935,-288,1711,226.9,246.4335609,207.3664391
2017/10/24,240,240,238,238,-1,-0.42,14975.093,3074,8212,-373,-90,-577,227.875,247.5800121,208.1699879
2017/10/25,238.5,239,237.5,238,0,0,16880.187,3062,7901,247,-76,1440,228.925,248.4372397,209.4127603
2017/10/26,237,238,236,236,-2,-0.84,12959.717,2960,8062,-34,-87,-2100,230.025,248.500592,211.549408
2017/10/27,237.5,240,237.5,239,3,1.27,17773.541,3067,7949,748,-426,6292,231.225,248.7334979,213.7165021
2017/10/30,242,245,241.5,243,4,1.67,27784.99,3159,8261,-89,-25,4497,232.675,249.00067,216.34933
2017/10/31,243.5,245,241.5,243,0,0,22582.013,3174,8439,-129,-795,-842,234,249.1162165,218.8837835
2017/11/1,243.5,245,241.5,242.5,-0.5,-0.21,20389.054,3123,9732,-13,1177,-4846,235.3,248.5264886,222.0735114
2017/11/2,242,242.5,240.5,241,-1.5,-0.62,15810.342,3087,9873,-224,-430,-370,236.325,247.8760822,224.7739178
2017/11/3,240.5,241,238.5,239,-2,-0.83,16528.682,2954,10207,-49,681,-4679,237.15,246.8407172,227.4592828
2017/11/6,243.5,244,239,239.5,0.5,0.21,21029.415,2952,9916,16,-1179,914,237.9,245.6948701,230.1051299
2017/11/7,242,244,241.5,244,4.5,1.88,20200.261,3031,8548,207,-258,9943,238.875,244.2123683,233.5376317
2017/11/8,243,243.5,242,242.5,-1.5,-0.61,14129.103,3001,8793,-11,568,-3343,239.35,244.1780431,234.5219569
2017/11/9,240.5,243,240,241,-1.5,-0.62,20313.949,2963,8869,0,172,-1823,239.525,244.3257812,234.7242188
2017/11/10,240,242,239.5,240.5,-0.5,-0.21,14121.296,2974,8733,132,-622,286,239.675,244.4001984,234.9498016
2017/11/13,240,241.5,239.5,239.5,-1,-0.42,12087.858,2936,8878,34,-266,-1192,239.75,244.4136895,235.0863105
2017/11/14,241,241,239,240,0.5,0.21,16880.176,2935,8892,-68,216,-1832,239.975,244.211449,235.738551
2017/11/15,239,239.5,236,237.5,-2.5,-1.04,28720.308,2788,8973,148,-672,-9988,239.975,244.211449,235.738551
2017/11/16,238,240,237.5,238,0.5,0.21,16487.172,2726,8931,-7,48,4884,239.925,244.2293583,235.6206417
2017/11/17,240.5,242.5,240.5,241.5,3.5,1.47,18676.825,2776,8766,-3,494,4662,240.125,244.330651,235.919349
2017/11/20,241,241.5,238,238.5,-3,-1.24,16265.271,2721,8798,5,116,-2442,240.1,244.337924,235.862076
2017/11/21,240,243,239.5,243,4.5,1.89,20513.024,2811,8531,-53,-12,3519,240.35,244.652325,236.047675
2017/11/22,244.5,244.5,242,242,-1,-0.41,26626.431,2808,8464,24,-306,2860,240.55,244.7678193,236.3321807
2017/11/23,242,243.5,241.5,242.5,0.5,0.21,9346.763,2813,8535,366,-145,-219,240.875,244.6149866,237.1350134
2017/11/24,242,244.5,241.5,244,1.5,0.62,11154.453,2851,8481,248,-385,2342,241.125,244.9963693,237.2536307
2017/11/27,240,240,237,237,-7,-2.87,32247.324,2573,9582,-191,-87,-17373,240.825,244.9876314,236.6623686
2017/11/28,234.5,235,233,234,-3,-1.27,44803.178,2276,10123,-324,1472,-24626,240.375,245.3637373,235.3862627
2017/11/29,235,236,234.5,234.5,0.5,0.21,25762.797,2239,10266,-307,352,-9820,239.975,245.4747727,234.4752273
2017/11/30,226.5,230.5,226,226,-8.5,-3.62,109231.77,1870,11117,-596,-95,-39784,239.225,247.401032,231.048968
2017/12/1,228.5,233.5,227.5,231,5,2.21,37446.265,2211,10341,178,-955,-9159,238.825,247.7540257,229.8959743
2017/12/4,232.5,234.5,231,234,3,1.3,21635.032,2262,10057,181,-435,-2054,238.55,247.7146058,229.3853942
2017/12/5,231,231,228.5,229.5,-4.5,-1.92,29664.765,2102,10214,-94,10,-13315,237.825,247.43372,228.21628
2017/12/6,228,229.5,226.5,227,-2.5,-1.09,32371.69,2029,10308,7,-468,-15875,237.05,247.4898276,226.6101724
2017/12/7,226.5,226.5,222.5,226.5,-0.5,-0.22,41343.903,1918,10246,-388,143,-15482,236.325,247.551197,225.098803
2017/12/8,231,231,224.5,227,0.5,0.22,37959.26,1939,10642,-154,8,-11543,235.65,247.4020211,223.8979789
2017/12/11,228.5,229,227,227.5,0.5,0.22,20649.609,1956,10405,-34,151,-3048,235.05,247.1739433,222.9260567
2017/12/12,229.5,229.5,225,227.5,0,0,21796.584,1957,10462,-9,-766,-5643,234.425,246.7508874,222.0991126
2017/12/13,227.5,228,226.5,227,-0.5,-0.22,17920.331,1969,10383,-208,168,-3452,233.9,246.5475294,221.2524706
2017/12/14,228,230.5,227.5,230.5,3.5,1.54,17193.313,2073,10099,-40,527,2822,233.525,246.1086203,220.9413797
2017/12/15,228.5,230,226.5,230,-0.5,-0.22,42625.779,2169,9944,267,-1042,-2592,232.95,245.0656923,220.8343077
2017/12/18,227,228,226.5,227,-3,-1.3,14564.664,1982,10127,-558,149,-5003,232.375,244.4740702,220.2759298
2017/12/19,226.5,228.5,224,225,-2,-0.88,25714.129,1940,10334,-1907,517,-8080,231.475,242.9400556,220.0099444
2017/12/20,225,225.5,223.5,224.5,-0.5,-0.22,26289.333,1865,10601,-539,332,-12378,230.6,241.3684725,219.8315275
2017/12/21,226.5,227,224.5,225,0.5,0.22,18558.164,1883,10551,-491,-221,-4324,229.725,239.2563955,220.1936045
2017/12/22,225,227.5,224,227.5,2.5,1.11,19036.483,2034,10322,-57,-58,608,228.9,235.8541355,221.9458645
2017/12/25,228,229.5,226.5,228.5,1,0.44,4579.675,1934,10065,124,-9,799,228.475,234.3527121,222.5972879
2017/12/26,229,229,225,226,-2.5,-1.09,13755.843,1932,10247,24,31,-2423,228.075,233.4627175,222.6872825
2017/12/27,225,226,225,225,-1,-0.44,12515.245,1909,10258,-430,336,-4265,227.6,232.2647615,222.9352385
2017/12/28,226.5,228,225,226,1,0.44,24304.371,1916,10244,-604,278,1498,227.6,232.2647615,222.9352385
2017/12/29,227.5,230,226.5,229.5,3.5,1.55,25007.443,2002,9889,266,-601,7355,227.525,232.0135967,223.0364033
2018/1/2,231.5,232.5,231,232.5,3,1.31,18055.269,2161,9703,495,53,9608,227.45,231.5353396,223.3646604
2018/1/3,236,238,235.5,237,4.5,1.94,29308.091,2321,9434,575,467,8839,227.825,233.6152936,222.0347064
2018/1/4,240,240,236.5,239.5,2.5,1.05,29096.613,2395,9066,-15,-31,10930,228.45,236.137002,220.762998
2018/1/5,240,240,238,240,0.5,0.21,22438.255,2526,8554,64,-12,9298,229.125,238.2457182,220.0042818
2018/1/8,242,242.5,240.5,242,2,0.83,20233.692,2615,8470,124,45,10273,229.875,240.5139614,219.2360386
2018/1/9,242,242,239.5,242,0,0,19043.123,2633,8336,404,-51,1563,230.6,242.4050837,218.7949163
2018/1/10,241.5,242,236,236.5,-5.5,-2.27,23631.22,2331,8803,380,-116,-1140,231.05,243.0329045,219.0670955
2018/1/11,235,236,232.5,235,-1.5,-0.63,30446.338,2153,9012,-70,253,-7078,231.45,243.399477,219.500523
2018/1/12,234.5,238,233.5,237,2,0.85,21513.291,2194,9053,-4,570,-4055,231.775,243.9547988,219.5952012
2018/1/15,240,240,238,240,3,1.27,27440,2240,8841,-205,55,527,232.275,244.9338902,219.6161098
2018/1/16,240,240.5,238,240.5,0.5,0.21,21691.632,2296,8726,-107,-203,4904,232.95,245.8492248,220.0507752
2018/1/17,240.5,243,239,242,1.5,0.62,38046.119,2452,8443,57,1735,15832,233.8,246.7321305,220.8678695
2018/1/18,245,250,245,248.5,6.5,2.69,49896.952,3122,8044,0,14,26345,235,248.689412,221.310588
2018/1/19,253.5,255.5,251.5,255.5,7,2.82,50549.292,3425,7563,-787,132,22129,236.525,252.0860893,220.9639107
2018/1/22,257.5,262,257,261.5,6,2.35,43400.509,3426,7881,-757,-557,2908,238.225,256.6382425,219.8117575
2018/1/23,262.5,266,262.5,266,4.5,1.72,33527.444,3665,7434,-102,-805,13446,240.1,261.5560015,218.6439985
2018/1/24,263,263,256.5,258,-8,-3.01,41874.813,3170,7860,-213,925,-227,241.7,263.4816436,219.9183564
2018/1/25,258,264,256.5,258,0,0,44643.756,3207,8032,39,74,5052,243.35,264.8188146,221.8811854
2018/1/26,256.5,257.5,253.5,255,-3,-1.16,39555.523,3022,8786,-1558,622,2415,244.8,265.2802344,224.3197656
2018/1/29,259,261.5,255,258.5,3.5,1.37,30071.234,3006,9314,-40,722,4095,246.25,266.2937023,226.2062977
2018/1/30,256,257.5,252.5,253,-5.5,-2.13,36860.591,2908,9899,-154,520,-1508,247.275,266.4804029,228.0695971
2018/1/31,253,257.5,252,255,2,0.79,44136.808,2923,9863,63,1963,1531,248.175,267.0542876,229.2957124
2018/2/1,257.5,261,257,259.5,4.5,1.76,30559.457,3129,9427,127,-653,-3883,249.175,268.2282806,230.1217194
2018/2/2,259,260,255,259.5,0,0,25707.56,3060,9312,31,-580,-6666,250.15,269.2211824,231.0788176
2018/2/5,251,254.5,250.5,253,-6.5,-2.5,45594.379,2836,10192,-38,978,-21967,250.7,269.4307234,231.9692766
2018/2/6,242.5,243.5,234,239,-14,-5.53,102409.048,2182,12529,-14,2812,-39210,250.55,269.6022964,231.4977036
2018/2/7,245,245.5,239.5,240,1,0.42,80063.178,2195,12615,293,-1009,-24659,250.725,269.3165976,232.1334024
2018/2/8,239.5,242,238,238.5,-1.5,-0.63,30989.55,2176,12253,-20,-385,-7827,250.9,268.9543624,232.8456376
2018/2/9,230,233,228.5,232.5,-6,-2.52,65735.265,2019,13125,497,-329,-27592,250.675,269.5118655,231.8381345
2018/2/12,235.5,237.5,235,236.5,4,1.72,35635.236,2092,12621,38,-382,-5806,250.5,269.7898937,231.2101063
2018/2/21,244.5,244.5,242,242.5,6,2.54,71504.174,2181,13010,204,-190,5629,250.6,269.7013089,231.4986911
